asset_utilization	assets	book_value_per_share	cap_ex_percentage	cash_financing	cash_investing	cash_on_hand	cash_operations	current_ratio	debt_equity_ratio	expenses	free_cash_flow	gross_profit_margin	interest_expense_percentage	liabilities	long_term_debt	market_cap	net_income	period	price	price_to_book_value	quarter	retained_earnings_growth	return_on_equity	revenues	rownum	sga_percentage	shareholders_equity	symbol
0.5383	398.9400	4.9959		-5.2300	16.8000	172.6500	3.0900	6.4682	0.7202	50.9800	2.0700	43.1612		167.0300	125.9400	218.1740	-0.2400	9/2007	4.7000	0.9408	Q3-2007	3.5999	2.7424	50.7400	29	70.8219	231.9100	SYMM
0.5331	391.9500	4.9802	225.0000	-4.6500	24.6900	162.0900	-2.4600	6.5613	0.7116	48.6800	-3.5400	44.6151	245.8333	162.9600	123.3900	216.5658	0.1600	12/2007	4.7100	0.9457	Q4-2007	-3.1594	1.2708	48.8400	30	71.2712	228.9900	SYMM
0.5328	391.3200	4.9711		-3.0200	61.0500	158.1000	7.8100	6.3910	0.7120	52.4100	6.1700	42.6602		162.7400	123.0900	160.4702	-0.9100	3/2008	3.4900	0.7021	Q1-2008	-6.5854	0.1094	51.5000	31	72.5080	228.5700	SYMM
0.5497	378.5600	4.8093		-0.3200	3.4500	164.3200	3.7400	2.4836	0.7515	70.5400	2.3300	33.2924		162.4300	59.8500	172.5696	-13.5300	6/2008	3.8400	0.7985	Q2-2008	-30.2053	-6.7182	57.0100	32	98.6301	216.1300	SYMM
0.6692	318.6600	4.9409	24.9412	-64.9000	2.1800	106.3900	8.4100	4.8452	0.4654	53.3000	7.3500	50.6798	17.8824	101.2100	59.8900	218.7297	2.6000	9/2008	4.9700	1.0059	Q3-2008	-23.8660	-5.3713	55.9000	33	55.3124	217.4500	SYMM
0.6723	316.2500	4.8930	39.4737	-2.2600	-0.8500	101.9300	-0.7000	5.1421	0.4534	46.7500	-1.6000	47.4175	23.6842	98.6600	59.8700	175.6565	1.4600	12/2008	3.9500	0.8073	Q4-2008	-21.4330	-4.7704	48.2100	34	56.1242	217.5900	SYMM
0.8143	267.1000	3.8684		-1.4900	-9.8400	107.0400	7.4200	5.7610	0.5692	103.0300	6.6600	43.7289		96.8800	61.9700	154.0000	-46.6600	3/2009	3.5000	0.9048	Q1-2009	-118.0976	-32.9769	56.3700	35	55.2941	170.2100	SYMM
0.7989	276.4400	3.9675	65.3061	-0.4200	-14.2800	112.7900	6.5500	5.1507	0.5969	58.4300	5.5900	46.2889	35.3741	103.3300	62.2400	251.7451	1.9300	6/2009	5.7700	1.4543	Q2-2009	-119.6234	-23.4951	60.3600	36	59.8425	173.1000	SYMM
0.8066	269.5400	4.1332	661.5385	0.0800	-2.0700	119.0600	8.0600	5.7178	0.4947	52.3000	6.3400	41.2426	488.4615	89.2100	52.6500	226.0034	0.1700	9/2009	5.1800	1.2533	Q3-2009	-156.2722	-23.9006	52.4700	37	63.1238	180.3300	SYMM
0.8197	275.7900	4.1700	106.1224	-0.4100	-41.2100	120.7800	5.7000	5.3157	0.5131	55.3600	2.5800	43.3873	43.1973	93.5200	53.1600	227.2920	1.5000	12/2009	5.2000	1.2470	Q4-2009	-150.1708	-23.6243	56.8600	38	57.7625	182.2700	SYMM
0.7141	352.9900	8.6881	109.5491	-3.5200	-6.9300	24.5600	15.1400	1.2162	0.4516	61.6800	11.0100	52.1147	21.4854	109.8100	38.7500	502.4205	1.4500	3/2005	17.9500	2.0660	Q1-2005	-18.4217	3.3309	63.1300	0	39.7872	243.1800	TNS
0.7390	347.0900	4.4945	321.6931	-2.5900	-9.5800	19.6800	7.8400	1.4171	1.7511	65.1000	1.7600	52.6090	170.3704	220.9200	162.9300	655.9959	0.2500	6/2005	23.3700	5.1997	Q2-2005	-16.2080	5.4534	65.3500	1	37.6672	126.1600	TNS
0.7272	353.0600	7.6601	70.2359	1.7300	-7.1400	24.5600	10.4700	1.6282	1.0030	62.2100	6.6000	53.6089	54.2650	176.7900	117.5200	557.9925	2.6300	9/2005	24.2500	3.1657	Q3-2005	-17.0272	3.8352	64.8400	2	39.6720	176.2600	TNS
0.7352	352.1800	7.4193	166.6667	-5.7600	-9.7400	26.6200	17.8400	1.5734	0.9803	64.1900	10.3400	53.6574	45.1111	174.3300	113.4400	459.7446	1.4300	12/2005	19.1800	2.5852	Q4-2005	-15.4567	3.2389	65.6200	3	43.7660	177.8400	TNS
0.7174	364.8000	7.4656	1018.0000	6.1700	-24.7200	18.1200	9.9900	1.3561	1.0386	66.3800	4.9000	49.8407	406.0000	185.8500	119.0300	507.6846	-0.4700	3/2006	21.1800	2.8370	Q1-2006	-10.7053	2.1459	65.9100	4	49.0715	178.9500	TNS
0.7237	371.7200	7.5259		-0.0800	-6.9400	21.1800	10.2500	1.3878	1.0503	73.5900	3.4900	48.8990		190.4200	118.6200	498.4221	-0.9300	6/2006	20.6900	2.7492	Q2-2006	-7.4677	1.4672	72.6600	5	50.6333	181.3000	TNS
0.7241	383.0700	7.5598		1.9600	-14.4400	12.4300	4.5100	1.3942	1.1025	75.0300	-1.9100	48.8318		200.8700	120.2100	362.9460	-1.8400	9/2006	15.0600	1.9921	Q3-2006	5.4865	-0.9935	73.1900	6	58.7017	182.1900	TNS
0.7498	381.6700	7.4351		1.8500	-6.9900	17.3200	10.3700	1.4646	1.1291	81.0600	3.6400	48.1855		202.4100	121.6600	464.1175	-6.6600	12/2006	19.2500	2.5891	Q4-2006	31.3688	-5.5227	74.4000	7	46.4714	179.2600	TNS
0.6081	481.7100	3.3418		-4.2900	-2.7300	120.9900	8.4200	1.2279	4.9788	75.8900	5.6900	46.5043		401.1400	222.7500	387.9299	-3.2300	3/2007	16.0900	4.8148	Q1-2007	39.5254	-15.7130	72.6600	8	50.8139	80.5700	TNS
0.7508	399.0300	3.4676		10.3800	-28.9300	22.9200	11.8200	1.3016	3.7531	78.8200	2.7000	44.7707		315.0700	216.0000	348.8661	0.5400	6/2007	14.4100	4.1556	Q2-2007	33.9502	-13.3294	79.3600	9	50.6333	83.9500	TNS
0.7800	398.6500	3.6799	673.6842	-20.9100	15.2500	19.4400	15.0600	1.3117	3.4747	84.1500	13.7800	50.1893	2257.8947	309.5600	210.5000	388.8126	0.3900	9/2007	16.0600	4.3643	Q3-2007	25.7184	-10.0572	84.5400	10	47.3721	89.0900	TNS
0.8498	383.0900	3.8097	197.6636	-4.9100	-4.2300	17.8000	6.6600	1.4344	3.1518	89.5200	2.4300	56.4607	285.9813	290.8200	205.5000	429.9050	-0.5200	12/2007	17.7500	4.6592	Q4-2007	6.7776	-3.0562	89.0000	11	39.8408	92.2700	TNS
0.8806	382.7400	4.0772	537.0968	-4.5200	-6.6600	22.8500	15.6700	1.4500	2.8757	82.5300	9.0100	51.5987	298.3871	283.9800	201.5000	499.9008	1.6000	3/2008	20.6400	5.0623	Q1-2008	-4.5200	2.0354	84.1300	12	44.7823	98.7500	TNS
0.8915	390.1300	4.5437	173.2187	-6.1700	-7.0500	22.4900	14.1300	1.3837	2.5102	89.1200	7.0800	53.1559	64.6192	278.9800	187.5000	586.0616	1.0300	6/2008	23.9600	5.2732	Q2-2008	-5.6625	2.2494	90.1500	13	43.7187	111.1400	TNS
0.9504	370.2700	4.4206	285.1852	-6.7100	-11.5500	23.0100	18.6800	1.4506	2.3585	86.7400	7.1300	53.4243	59.0123	260.0200	180.5000	483.0878	1.8900	9/2008	19.3700	4.3817	Q3-2008	-9.1200	3.6281	88.6300	14	44.2661	110.2500	TNS
0.9505	361.9100	4.1091	192.0680	-1.9600	-6.7800	38.8500	25.2400	1.5897	2.5201	82.1200	18.4600	52.8795	60.6232	259.0900	178.5000	234.9378	-1.0300	12/2008	9.3900	2.2852	Q4-2008	-7.8383	3.3946	81.0900	15	39.0625	102.8100	TNS
0.9604	348.9600	4.0099	390.6040	-0.6600	-5.8200	35.0200	3.6700	1.7860	2.4615	75.2900	-2.1500	51.1093	97.3154	248.1400	178.5000	205.6452	-0.0200	3/2009	8.1800	2.0399	Q1-2009	-4.3356	1.8550	75.2700	16	46.1398	100.8100	TNS
0.6389	574.3100	4.3889	482.7273	181.6600	-231.5100	23.1200	36.9800	1.2418	4.1927	121.5000	31.6700	52.1771	1037.2727	463.7100	346.9400	472.5000	0.4500	6/2009	18.7500	4.2722	Q2-2009	-3.0732	1.1664	121.9500	17	37.9852	110.6000	TNS
0.7261	576.2700	4.9339	290.5963	-13.6200	-16.4700	28.6700	33.6100	1.3794	3.6238	136.9000	20.9400	53.6474	274.0826	451.6400	339.0500	692.1240	3.2000	9/2009	27.4000	5.5534	Q3-2009	-6.5392	2.0862	140.1000	18	41.1655	124.6300	TNS
0.9482	24.1400	1.3680		-0.2100	-0.3300	2.0700	-4.6900	2.2963	0.4929	5.6900	-5.0200	-6.5534		7.9700	0.0300	29.9200	-1.5700	8/2000	2.5313	1.8503	Q3-2000	-3688.8889	-18.0581	4.1200	0		16.1700	WGNR
0.9158	22.8000	1.3003		-0.1400	-0.1800	1.1000	-0.6500	2.2709	0.4828	5.5800	-0.8300	15.6000		7.4200	0.0000	9.6038	-0.5800	11/2000	0.8125	0.6248	Q4-2000	-2481.2500	-23.2271	5.0000	1	128.2051	15.3700	WGNR
0.7570	23.0900	1.1975		-0.1500	-0.2200	1.0200	0.3100	1.8947	0.6196	5.0000	0.0900	12.2016		8.8300	0.0000	10.4125	-1.2300	2/2001	0.8750	0.7307	Q1-2001	-1426.3158	-35.2281	3.7700	2	339.1304	14.2500	WGNR
0.8115	22.4900	1.1714		-0.1100	-0.3000	0.5900	-0.0200	1.8583	0.6126	5.8000	-0.3200	25.7463		8.5400	0.0000	14.2800	-0.4400	5/2001	1.2000	1.0244	Q2-2001	334.1270	-27.4032	5.3600	3	97.8261	13.9400	WGNR
1.0906	18.6600	1.1685	39.0244	-0.1500	-0.1600	1.9200	1.6200	2.8136	0.3246	5.9600	1.4600	27.4920	7.3171	4.5700	0.0100	8.6760	0.2600	8/2001	0.7200	0.6162	Q3-2001	60.9907	-14.1335	6.2200	4	48.5380	14.0800	WGNR
1.1445	18.6800	1.1834	85.0000	-0.0300	-0.1700	1.5700	-0.1400	2.9977	0.3093	5.9000	-0.3100	32.5041	5.0000	4.4100	0.0000	13.8575	0.1300	11/2001	1.1500	0.9718	Q4-2001	33.0709	-8.9762	6.0300	5	54.5918	14.2600	WGNR
1.2686	18.5000	1.1974	40.0000	0.0100	-0.1600	3.6700	2.2400	3.4148	0.2699	5.6000	2.0800	35.4949	2.5000	3.9300	0.0100	9.9712	0.2600	2/2002	0.8200	0.6848	Q1-2002	-4.3651	1.4423	5.8600	6	50.0000	14.5600	WGNR
1.2795	19.0700	1.2327	26.6667	0.0000	-0.1600	4.7100	1.2000	3.6069	0.2722	5.9100	1.0400	34.8172	1.6667	4.0800	0.0000	16.1728	0.3800	5/2002	1.3300	1.0789	Q2-2002	-18.8300	6.8712	6.2900	7	45.6621	14.9900	WGNR
1.2545	18.7000	1.2352	287.5000	-0.0500	-0.2300	5.1100	0.6800	3.9861	0.2402	5.2400	0.4500	30.1136	37.5000	3.6200	0.0000	11.9560	0.0400	8/2002	0.9800	0.7934	Q3-2002	-15.3846	5.3749	5.2800	8	62.2642	15.0700	WGNR
1.1684	18.2900	1.2082		0.0000	-0.4200	6.1000	1.4100	3.8418	0.2408	4.3100	0.9900	32.9949		3.5500	0.0000	10.9800	-0.3700	11/2002	0.9000	0.7449	Q4-2002	-5.9172	2.1031	3.9400	9	93.8462	14.7400	WGNR
1.1027	18.8000	1.2143	200.0000	0.0000	-0.8600	4.7800	-0.4600	3.4961	0.2611	5.1000	-0.8200	35.8238	5.5556	3.8900	0.0000	12.2700	0.1200	2/2003	1.0000	0.8235	Q1-2003	-3.5270	1.1409	5.2200	10	49.7326	14.9000	WGNR
1.0540	19.6300	1.2167	305.2632	0.0100	-0.6100	5.0900	0.9000	3.1335	0.3037	6.1300	0.3200	39.0400	5.2632	4.5700	0.0000	19.4209	0.1200	5/2003	1.5700	1.2904	Q2-2003	2.0270	-0.5980	6.2500	11	65.1639	15.0500	WGNR
1.1079	18.1600	1.2352		-0.0300	-0.7800	4.2100	-0.0600	4.2222	0.1885	4.4900	-0.6600	40.3397		2.8800	0.0000	30.0591	0.2200	8/2003	2.4300	1.9672	Q3-2003	-2.0455	0.5890	4.7100	12	60.5263	15.2800	WGNR
1.1127	18.8100	1.2126		0.0200	-0.7100	4.7300	1.2000	3.2257	0.2540	5.2000	0.6100	26.7368		3.8100	0.0000	30.1828	-0.4500	11/2003	2.4400	2.0122	Q4-2003	-0.2096	0.0667	4.7500	13	96.0630	15.0000	WGNR
1.1790	17.3200	1.1621		0.0700	-0.6200	3.7500	-0.4200	3.6254	0.2019	5.3600	-0.9900	25.2654		2.9100	0.0000	31.3720	-0.6500	2/2004	2.5300	2.1771	Q1-2004	16.3441	-5.2741	4.7100	14	106.7227	14.4100	WGNR
1.0998	17.2300	1.1373		0.1100	-0.4700	2.8800	-0.5100	3.3856	0.2161	5.1400	-0.9500	29.0795		3.0600	0.0000	22.5345	-0.3600	5/2004	1.8100	1.5914	Q2-2004	27.3731	-8.7571	4.7800	15	82.7338	14.1600	WGNR
1.0349	17.4900	1.0799		-0.0400	-0.4900	1.5200	-0.8300	2.5995	0.2936	4.5100	-1.3100	25.6477		3.9700	0.0000	16.7768	-0.6500	8/2004	1.3400	1.2409	Q3-2004	48.9559	-15.6065	3.8600	16	120.2020	13.5200	WGNR
1.0578	18.6800	1.0911	247.0588	0.0200	-0.4600	0.9500	-0.1200	2.2914	0.3668	6.3000	-0.5400	37.2855	5.8824	5.0100	0.0000	16.7768	0.1100	11/2004	1.3400	1.2282	Q4-2004	32.5630	-11.3470	6.4100	17	58.5774	13.6600	WGNR
1.1439	18.7000	1.1020	315.7895	0.0400	-0.6200	1.0700	0.6800	2.3614	0.3521	6.2100	0.0800	38.1703	5.2632	4.8700	0.0000	21.5860	0.1300	2/2005	1.7200	1.5608	Q1-2005	14.2329	-5.5676	6.3400	18	59.5041	13.8300	WGNR
1.1759	17.7400	1.0509		0.0100	-0.5600	1.6700	1.1600	2.2561	0.3429	4.8700	1.8700	34.3529		4.5300	0.0000	23.2545	-0.6200	5/2005	1.8500	1.7604	Q2-2005	17.8510	-7.7971	4.2500	19	108.9041	13.2100	WGNR
1.7117	12.8000	0.6301		-0.0400	-0.4600	1.1000	-0.0600	1.5606	0.6149	10.2000	-1.6500	34.4196		4.8700	0.0000	15.8382	-5.2900	8/2005	1.2600	1.9998	Q3-2005	88.3178	-71.5909	4.9100	20	89.3491	7.9200	WGNR
1.5441	13.2700	0.5800		0.0000	-0.4600	0.1900	-0.4500	1.3729	0.8203	5.6300	-0.8800	32.6653		5.9800	0.0000	17.9751	-0.6400	11/2005	1.4300	2.4657	Q4-2005	101.7433	-88.0658	4.9900	21	95.0920	7.2900	WGNR
1.4125	13.2600	0.4928		0.7300	-0.4500	0.0400	-0.4300	1.1887	1.1371	5.6800	-0.8800	33.1878		7.0500	0.0000	17.1088	-1.1000	2/2006	1.3600	2.7595	Q1-2006	123.7864	-123.3871	4.5800	22	121.0526	6.2000	WGNR
1.5327	13.7600	0.5040	300.0000	-0.3100	-0.4200	0.0400	0.7400	1.2483	1.1688	6.4700	0.3500	36.4599	30.7692	7.4100	0.0000	16.3540	0.1400	5/2006	1.3000	2.5795	Q2-2006	101.3235	-108.6751	6.6100	23	61.8257	6.3400	WGNR
1.8345	11.1200	0.4030		-0.4500	-0.4000	0.9500	1.7600	1.1289	1.1933	5.5000	1.4100	23.4597		6.0500	0.0000	16.2282	-1.2800	8/2006	1.2900	3.2008	Q3-2006	23.8213	-56.8047	4.2200	24	144.4444	5.0700	WGNR
1.7168	11.7600	0.3267		0.0000	-0.4600	1.5600	1.0700	0.9895	1.8613	5.7400	0.6200	24.4770		7.6500	0.0000	12.4542	-0.9600	11/2006	0.9900	3.0302	Q4-2006	25.1375	-77.8589	4.7800	25	110.2564	4.1100	WGNR
1.8278	11.1500	0.3180		0.8600	-0.5300	0.0900	-1.8000	0.9748	1.7875	4.9500	-1.4800	40.6709		7.1500	0.0000	13.7122	-0.1800	2/2007	1.0900	3.4280	Q1-2007	16.5582	-57.0000	4.7700	26	68.5567	4.0000	WGNR
1.5839	12.6400	0.3360	476.0000	1.2300	-0.4900	0.0100	-0.8200	1.0286	1.9741	6.0000	-2.0100	36.3200	16.0000	8.3900	0.0000	14.8005	0.2500	5/2007	1.1700	3.4825	Q2-2007	15.9240	-51.0588	6.2500	27	55.9471	4.2500	WGNR
1.6815	12.8100	0.3470	328.5714	-0.1200	-0.4900	0.0100	0.6000	1.0404	1.9157	5.6000	0.1400	38.3275	50.0000	8.4100	0.0000	13.1560	0.1400	8/2007	1.0400	2.9968	Q3-2007	5.0100	-17.0843	5.7400	28	57.7273	4.3900	WGNR
1.8234	11.9500	0.3431		-1.2200	-0.2200	0.0100	1.4500	1.0684	1.7512	5.0800	1.2300	40.9543		7.6000	0.0000	11.3850	-0.0500	11/2007	0.9000	2.6233	Q4-2007	-1.0044	3.6866	5.0300	29	61.1650	4.3400	WGNR
1.9120	12.3900	0.3708	157.5758	0.9400	-0.5300	0.0000	-0.4100	1.1065	1.6418	6.3300	-0.9300	38.0810	9.0909	7.7000	0.0000	11.6380	0.3400	2/2008	0.9200	2.4814	Q1-2008	-4.2184	14.4989	6.6700	30	55.1181	4.6900	WGNR
1.6328	13.3700	0.3091		0.2700	-0.4600	0.0100	0.1900	1.0042	2.4194	5.1600	-0.2500	36.2187		9.4600	0.0000	14.5475	-0.7700	5/2008	1.1500	3.7206	Q2-2008	2.1424	-8.6957	4.3900	31	92.4528	3.9100	WGNR
1.6276	13.2100	0.3779	41.3793	-0.2200	0.6800	0.0100	-0.4600	1.1247	1.7615	4.5400	-0.8200	40.6654	4.5977	8.4200	0.0000	7.3370	0.8700	8/2008	0.5800	1.5349	Q3-2008	-2.4173	8.1590	5.4100	32	63.6364	4.7800	WGNR
1.5491	12.1300	0.2838		1.4300	-0.2600	0.0100	-1.1600	0.9977	2.3788	3.5100	-1.4100	26.7241		8.5400	0.0000	4.0480	-1.1900	11/2008	0.3200	1.1276	Q4-2008	4.8193	-20.8914	2.3200	33	188.7097	3.5900	WGNR
1.3347	12.4600	0.2846	2900.0000	0.1500	-0.2900	0.0100	0.1300	1.0079	2.4611	4.5000	-0.1600	33.9246	300.0000	8.8600	0.0000	2.0240	0.0100	2/2009	0.1600	0.5622	Q1-2009	7.0596	-30.0000	4.5100	34	66.6667	3.6000	WGNR
0.5526	372.3000	4.6583		13.2600	-4.7300	12.9500	-22.8000	1.8403	0.3199	113.1100	-29.4800	21.4590		90.2400	4.8000	908.2500	-5.2300	6/2000	15.0000	3.2201	Q2-2000	15.9381	-3.5383	107.8800	0	56.3283	282.0600	WSTL
0.6997	409.1600	4.5786		18.1100	-6.1900	8.3900	-16.4900	1.4993	0.4727	113.8000	-23.1200	19.3215		131.3200	0.0000	781.2550	-8.2700	9/2000	12.8750	2.8120	Q3-2000	23.1214	-5.4674	105.5300	1	62.5797	277.8300	WSTL
0.8421	398.6900	4.1669		16.3300	-4.8700	20.3400	0.5000	1.3625	0.5534	99.4500	-4.3700	14.6470		141.7300	0.0000	188.2212	-19.9800	12/2000	3.0625	0.7350	Q4-2000	52.2971	-13.2292	79.4700	2	120.5326	256.1000	WSTL
1.1587	315.1300	3.2187		-15.8900	-4.2400	0.4000	0.1800	1.4552	0.5930	130.8900	-3.6200	-34.6388		117.3100	28.4500	207.4275	-58.6300	3/2001	3.3750	1.0486	Q1-2001	172.2194	-46.5625	72.2600	3		197.8200	WSTL
1.0834	295.8700	3.0426		4.5200	-4.0500	0.4600	-0.4100	1.0663	0.5822	80.1000	-4.4600	19.4471		108.8700	0.7000	92.1900	-16.8000	6/2001	1.5000	0.4930	Q2-2001	145.1218	-55.4439	63.3000	4	94.1511	187.0000	WSTL
1.0113	271.3900	2.6033		-5.2000	-1.5600	1.8500	8.1100	0.9917	0.6073	77.5400	6.5500	17.1659		102.5400	0.9600	68.1030	-18.1200	9/2001	1.0500	0.4033	Q3-2001	142.4636	-67.2372	59.4200	5	107.9412	168.8500	WSTL
1.6201	161.7100	1.0495		5.6700	-1.1100	6.2200	-0.1500	0.9965	1.3749	167.8200	-1.0900	19.9672		93.6200	0.8200	171.2832	-100.8100	12/2001	2.6400	2.5155	Q4-2001	190.9500	-285.4457	67.0100	6	76.9058	68.0900	WSTL
1.9011	126.1500	0.5595		23.7700	-2.4200	6.6800	-20.8900	1.3706	2.4781	81.7500	-23.4800	-3.7133		89.8800	39.4600	100.4865	-31.6600	3/2002	1.5500	2.7705	Q1-2002	103.8068	-461.5109	50.0900	7		36.2700	WSTL
1.8204	124.3300	0.5642	104.4444	4.1000	-0.4700	7.2600	-3.0400	0.8975	2.3942	49.3500	-3.5100	28.1269	173.3333	87.7000	11.9100	100.6260	0.4600	6/2002	1.5500	2.7471	Q2-2002	84.2811	-409.8553	49.8100	8	64.0971	36.6300	WSTL
1.8979	117.5400	0.5766	650.6329	-4.7800	-5.1400	8.3500	10.7400	0.9076	2.1400	55.3700	5.6000	29.3217	86.0759	80.1000	7.8500	97.3800	0.8000	9/2002	1.5000	2.6017	Q3-2002	66.8586	-350.5477	56.1700	9	53.0662	37.4300	WSTL
1.8903	108.5900	0.6104		-13.2700	5.8500	6.9200	6.3000	0.9088	1.7398	46.9400	12.4100	29.3496	22.6667	68.9500	5.6300	77.9040	2.2600	12/2002	1.2000	1.9658	Q4-2002	9.4762	-71.0068	49.2000	10	48.6150	39.6300	WSTL
1.9185	109.4700	0.6693	30.8434	-2.7200	-1.4800	11.4700	8.7400	1.1283	1.5171	51.0800	7.4600	34.3545	16.1446	65.9800	17.7600	262.5192	3.7600	3/2003	4.0400	6.0363	Q1-2003	-2.2147	16.7395	54.8400	11	46.6561	43.4900	WSTL
1.9348	111.3800	0.7969	11.5468	-2.6800	-0.6700	13.8600	5.7200	1.4045	1.1510	50.6900	5.1900	36.6612	7.6253	59.6000	17.2600	538.0344	4.6000	6/2003	8.2800	10.3908	Q2-2003	-3.4759	22.0548	55.2900	12	52.0967	51.7800	WSTL
2.0603	105.6700	0.9015	15.0101	-10.9800	-0.8600	10.7200	8.7100	1.3587	0.8037	53.4400	7.9700	32.5797	3.8540	47.0800	6.5000	486.7002	4.9400	9/2003	7.4900	8.3083	Q3-2003	-4.7487	26.5620	58.3800	13	47.8970	58.5800	WSTL
2.1562	105.9700	1.0097	31.6522	-7.2700	-1.9600	10.6700	9.2100	1.4128	0.6150	54.2300	7.3900	31.8606	2.0870	40.3500	0.4900	410.0238	5.7500	12/2003	6.3100	6.2494	Q4-2003	-5.8578	29.0352	59.9800	14	48.0900	65.6100	WSTL
1.8165	129.7800	1.4121	30.3546	-1.4000	-2.2700	11.2400	4.0500	1.8008	0.4142	42.5100	1.9100	34.3639	1.1348	38.0100	0.3200	474.3540	19.5900	3/2004	7.3000	5.1695	Q1-2004	-10.8481	38.0122	62.1000	15	41.6120	91.7600	WSTL
1.8798	125.8800	1.4957	5.2158	-0.9500	-0.2900	9.7900	-0.2000	2.4744	0.2951	52.8800	-0.4900	33.0069	0.5396	28.6800	0.2100	331.3980	3.2900	6/2004	5.1000	3.4098	Q2-2004	-10.5949	34.5406	56.1700	16	50.4854	97.1900	WSTL
1.6960	141.3000	1.5634	7.8014	-0.2000	1.4400	17.2000	6.1800	2.1430	0.3909	57.0300	5.6300	31.3844	0.1418	39.7100	0.0900	335.9466	4.3700	9/2004	5.1700	3.3069	Q3-2004	-10.5800	32.4835	61.4000	17	53.3991	101.5900	WSTL
1.7117	148.4600	1.6213	41.3793	0.0800	-2.6300	21.6500	7.0600	2.1820	0.4091	70.7900	4.4200	27.6024	0.1567	43.1000	0.0000	441.8640	3.6600	12/2004	6.8000	4.1942	Q4-2004	-10.0960	29.3403	74.4500	18	49.5377	105.3500	WSTL
1.5007	180.0900	1.9956	37.9433	0.0900	-3.7100	26.9600	8.3000	2.5225	0.2895	49.8700	5.0900	29.1922	0.1182	40.4300	0.0000	385.5898	28.3700	3/2005	5.5100	2.7611	Q1-2005	-13.8535	28.4211	78.2400	19	42.6445	139.6500	WSTL
1.5831	183.0100	2.1080	8.4892	1.4000	-1.2700	31.9000	4.1100	3.0692	0.2457	71.4900	3.5200	29.9313	0.0000	36.0900	0.0000	416.7462	4.1500	6/2005	5.9800	2.8367	Q2-2005	-14.3180	27.6019	75.6400	20	46.4664	146.9100	WSTL
1.6105	182.9600	2.1475	27.7457	0.2500	-1.4400	45.2500	14.5500	3.4652	0.2138	63.3000	13.1100	30.8353	0.0000	32.2200	0.0000	255.4916	3.0200	9/2005	3.6400	1.6950	Q3-2005	-14.0583	26.0068	66.3200	21	49.6333	150.7300	WSTL
1.4881	193.7700	2.2136	10.9641	0.0300	-14.9200	46.6200	16.2200	2.8656	0.2542	64.9900	15.6400	30.6823	0.0000	39.2700	0.0200	314.0550	3.1600	12/2005	4.5000	2.0329	Q4-2005	-14.0636	25.0502	68.1500	22	47.8240	154.4900	WSTL
1.4764	191.8100	2.2355	29.8456	0.1300	-1.3600	42.2000	-3.1700	3.4814	0.2196	70.5600	-4.9100	29.8207	0.0000	34.5300	0.0100	286.3245	2.5100	3/2006	4.0700	1.8206	Q1-2006	-5.2011	8.1643	73.0700	23	49.1969	157.2700	WSTL
1.4203	192.1500	2.2802	19.6429	0.2400	-1.6900	46.1500	4.6700	3.9823	0.1961	62.7000	3.7900	33.2365	0.0000	31.5000	0.0000	154.2855	2.6800	6/2006	2.1900	0.9604	Q2-2006	-4.6844	7.0779	65.3800	24	54.3028	160.6400	WSTL
1.3659	203.8200	2.3404	15.4229	0.0200	-0.8900	68.0400	22.7100	3.5711	0.2367	68.1900	21.7800	33.0501	0.0000	39.0100	0.0000	147.1778	3.6100	9/2006	2.0900	0.8930	Q3-2006	-4.9896	7.2568	71.8000	25	49.7682	164.8100	WSTL
1.3628	200.6900	2.3659	41.6382	0.1400	-1.4600	67.1100	0.2900	4.1707	0.1992	61.4200	-0.9300	32.9276	0.0000	33.3400	0.0000	176.8250	1.8400	12/2006	2.5000	1.0567	Q4-2006	-4.4982	6.3583	63.2600	26	58.1373	167.3400	WSTL
1.2544	207.3500	2.3658	54.3478	-0.0700	-6.6800	72.1600	11.7900	3.4462	0.2391	59.0800	11.0400	32.9086	0.0000	40.0100	0.0000	153.4841	0.5700	3/2007	2.1700	0.9173	Q1-2007	-3.2004	5.1993	59.6500	27	61.7932	167.3300	WSTL
1.2037	210.7000	2.3513		0.2800	-1.2700	71.7500	-0.0300	3.5496	0.2566	59.8200	-0.7500	30.9508		43.0300	0.0000	186.1191	-0.9200	6/2007	2.6100	1.1100	Q2-2007	-1.6814	3.0417	58.9000	28	56.9391	167.6700	WSTL
1.1431	211.8600	2.3834		0.1100	-1.4100	68.9200	-1.5600	3.5420	0.2628	61.0300	-2.9300	27.9821		44.0900	0.0000	166.1204	-0.6700	9/2007	2.3600	0.9902	Q3-2007	0.1712	0.4888	60.3600	29	74.5411	167.7700	WSTL
1.0940	204.1300	2.3499		0.0700	0.1000	70.0000	0.8500	3.9386	0.2315	46.9000	0.9800	32.9505		38.3700	0.0000	101.5776	-2.5000	12/2007	1.4400	0.6128	Q4-2007	2.0938	-2.1236	44.4000	30	86.3978	165.7600	WSTL
1.5527	134.2200	1.3253		-0.1500	-0.4800	68.3400	-1.1100	3.6637	0.4357	116.8900	-1.5700	27.4190		40.7300	0.0000	105.8100	-72.1400	3/2008	1.5000	1.1318	Q1-2008	33.6497	-81.5381	44.7500	31	98.8590	93.4900	WSTL
